USDT-BTC,time,USDT-ETH
4368.5,2017-10-06 12:22:00+00:00,300.9
4385.0,2017-10-06 12:24:00+00:00,301.0
4382.0,2017-10-06 12:26:00+00:00,301.0
4382.2775,2017-10-06 12:27:00+00:00,300.43
4385.62585001,2017-10-06 12:30:00+00:00,300.43000002
4383.18990009,2017-10-06 12:31:00+00:00,300.75
4385.62585001,2017-10-06 12:32:00+00:00,300.75
4389.0,2017-10-06 12:34:00+00:00,301.88
4386.0,2017-10-06 12:35:00+00:00,301.88
4387.92,2017-10-06 12:36:00+00:00,301.86
4385.0,2017-10-06 12:37:00+00:00,301.86
4383.18990009,2017-10-06 12:38:00+00:00,301.865
4383.0,2017-10-06 12:39:00+00:00,301.86
4376.0,2017-10-06 12:41:00+00:00,301.0
4373.18550003,2017-10-06 12:42:00+00:00,301.4309375
4370.18550003,2017-10-06 12:47:00+00:00,301.23989257
4373.18550003,2017-10-06 12:48:00+00:00,301.56994628
4379.49999989,2017-10-06 12:49:00+00:00,301.01
4379.5,2017-10-06 12:50:00+00:00,301.28846529
4375.0,2017-10-06 12:51:00+00:00,301.28846529
4372.0,2017-10-06 12:54:00+00:00,301.01
4379.49999989,2017-10-06 12:55:00+00:00,301.28846529
4379.5,2017-10-06 12:56:00+00:00,301.28846529
4379.5,2017-10-06 12:58:00+00:00,301.38846529
4379.5,2017-10-06 12:59:00+00:00,301.38846529
4380.0,2017-10-06 13:00:00+00:00,301.38846529
4382.0,2017-10-06 13:03:00+00:00,302.0
4382.0,2017-10-06 13:04:00+00:00,302.89999957
4383.0,2017-10-06 13:05:00+00:00,302.89999943
4390.0,2017-10-06 13:09:00+00:00,301.1
4398.1,2017-10-06 13:10:00+00:00,301.1
4398.1,2017-10-06 13:11:00+00:00,301.1
4400.88,2017-10-06 13:14:00+00:00,302.0
4399.9,2017-10-06 13:15:00+00:00,301.10000023
4402.07,2017-10-06 13:16:00+00:00,301.10000023
4404.0,2017-10-06 13:18:00+00:00,301.10000023
4402.31374153,2017-10-06 13:20:00+00:00,301.10000023
4400.0,2017-10-06 13:21:00+00:00,302.0
4399.9,2017-10-06 13:22:00+00:00,301.10000023
4399.956,2017-10-06 13:23:00+00:00,302.0
4400.0,2017-10-06 13:24:00+00:00,302.01
4397.0,2017-10-06 13:26:00+00:00,301.10000023
4395.0,2017-10-06 13:27:00+00:00,302.0
4395.0,2017-10-06 13:29:00+00:00,302.1
4392.501,2017-10-06 13:30:00+00:00,302.0
4395.0,2017-10-06 13:31:00+00:00,301.10000023
4395.0,2017-10-06 13:32:00+00:00,302.0
4393.2,2017-10-06 13:34:00+00:00,302.0
4392.501,2017-10-06 13:35:00+00:00,301.10000023
4392.501,2017-10-06 13:36:00+00:00,301.10000023
4397.0,2017-10-06 13:38:00+00:00,301.10000023
4394.0,2017-10-06 13:39:00+00:00,301.9
4398.971024,2017-10-06 13:42:00+00:00,301.9
4398.971024,2017-10-06 13:43:00+00:00,301.10000023
4398.971024,2017-10-06 13:44:00+00:00,302.0
4398.971024,2017-10-06 13:47:00+00:00,302.0
4400.0,2017-10-06 13:49:00+00:00,301.16022331
4403.91192043,2017-10-06 13:50:00+00:00,301.1301118
4403.91192043,2017-10-06 13:51:00+00:00,301.16022331
4400.00000001,2017-10-06 13:52:00+00:00,301.16022331
4404.0,2017-10-06 13:53:00+00:00,301.16022331
4403.912,2017-10-06 13:54:00+00:00,301.16022331
4404.1728,2017-10-06 13:55:00+00:00,301.16022331
4400.001,2017-10-06 13:58:00+00:00,301.16022331
4398.97,2017-10-06 14:01:00+00:00,301.97
4394.0,2017-10-06 14:02:00+00:00,301.97
4394.00000001,2017-10-06 14:05:00+00:00,301.1000003
4394.00000001,2017-10-06 14:06:00+00:00,301.972312
4400.66,2017-10-06 14:07:00+00:00,301.97999999
4394.00000001,2017-10-06 14:08:00+00:00,301.972312
4394.00000002,2017-10-06 14:09:00+00:00,301.1000003
4394.0,2017-10-06 14:11:00+00:00,301.1000003
4401.5,2017-10-06 14:12:00+00:00,301.1000003
4394.09,2017-10-06 14:14:00+00:00,302.1
4394.045,2017-10-06 14:15:00+00:00,302.1
4394.0,2017-10-06 14:16:00+00:00,302.09999999
4394.045,2017-10-06 14:17:00+00:00,301.92111111
4395.98,2017-10-06 14:18:00+00:00,302.1
4400.0,2017-10-06 14:19:00+00:00,301.1000003
4401.0,2017-10-06 14:20:00+00:00,301.10000023
4400.0,2017-10-06 14:23:00+00:00,301.10000023
4394.0,2017-10-06 14:25:00+00:00,302.0
4392.5,2017-10-06 14:27:00+00:00,302.0
4385.0,2017-10-06 14:28:00+00:00,302.1
4370.0,2017-10-06 14:30:00+00:00,302.0
4383.0,2017-10-06 14:31:00+00:00,302.0
4370.0,2017-10-06 14:32:00+00:00,302.0
4370.0,2017-10-06 14:33:00+00:00,301.10000023
4380.0,2017-10-06 14:35:00+00:00,301.10000023
4381.0,2017-10-06 14:37:00+00:00,301.10000023
4377.02,2017-10-06 14:40:00+00:00,302.1
4377.0,2017-10-06 14:41:00+00:00,302.1
4377.0,2017-10-06 14:42:00+00:00,302.1
4387.0,2017-10-06 14:46:00+00:00,301.5
4387.0,2017-10-06 14:47:00+00:00,302.1
4381.0,2017-10-06 14:48:00+00:00,302.099
4395.0,2017-10-06 14:51:00+00:00,302.1
4395.0,2017-10-06 14:52:00+00:00,301.925
4395.0,2017-10-06 14:53:00+00:00,302.1
4397.0,2017-10-06 14:54:00+00:00,303.0
4401.0,2017-10-06 14:57:00+00:00,302.1
4401.0,2017-10-06 14:58:00+00:00,303.04748343
4401.0,2017-10-06 14:59:00+00:00,303.04748343
4401.49999998,2017-10-06 15:00:00+00:00,303.0101
4400.0,2017-10-06 15:02:00+00:00,302.2
4400.0,2017-10-06 15:03:00+00:00,303.0
4400.0,2017-10-06 15:04:00+00:00,303.0
4400.0,2017-10-06 15:05:00+00:00,303.0101
4400.0,2017-10-06 15:06:00+00:00,303.13799996
4399.99999999,2017-10-06 15:07:00+00:00,303.13799996
4399.99999999,2017-10-06 15:08:00+00:00,303.13799996
4399.99999999,2017-10-06 15:09:00+00:00,303.13799996
4399.99999999,2017-10-06 15:10:00+00:00,303.13799996
4399.99999999,2017-10-06 15:11:00+00:00,303.51200002
4400.0,2017-10-06 15:12:00+00:00,303.51200002
4400.0,2017-10-06 15:13:00+00:00,304.23
4400.999998,2017-10-06 15:14:00+00:00,303.92576998
4401.0,2017-10-06 15:16:00+00:00,303.01
4400.0,2017-10-06 15:18:00+00:00,303.01
4402.49942569,2017-10-06 15:19:00+00:00,304.0
4404.99999999,2017-10-06 15:20:00+00:00,304.0
4404.8,2017-10-06 15:21:00+00:00,303.7213446
4405.0,2017-10-06 15:22:00+00:00,304.34
4405.1,2017-10-06 15:23:00+00:00,304.34
4406.55000001,2017-10-06 15:25:00+00:00,304.34
4406.55000001,2017-10-06 15:26:00+00:00,304.34
4407.0,2017-10-06 15:27:00+00:00,304.1
4408.0,2017-10-06 15:29:00+00:00,304.2
4408.0,2017-10-06 15:30:00+00:00,304.1
4408.0,2017-10-06 15:31:00+00:00,304.1
4345.0,2017-10-07 07:21:00+00:00,307.8
4413.99999997,2017-10-06 15:33:00+00:00,304.1
4399.99999999,2017-10-06 15:35:00+00:00,304.0
4375.0,2017-10-06 15:36:00+00:00,303.02
4376.55000001,2017-10-06 15:37:00+00:00,303.02
4376.55000001,2017-10-06 15:38:00+00:00,303.0
4356.00000007,2017-10-06 15:39:00+00:00,302.76
4380.0,2017-10-06 15:40:00+00:00,302.76
4359.23304,2017-10-06 15:42:00+00:00,302.5
4339.95662719,2017-10-06 15:43:00+00:00,302.001
4339.7,2017-10-06 15:44:00+00:00,302.001
4349.0,2017-10-06 15:45:00+00:00,301.0
4348.99999999,2017-10-06 15:46:00+00:00,301.04698913
4370.99999946,2017-10-06 15:47:00+00:00,301.04698913
4360.0,2017-10-06 15:48:00+00:00,301.09698923
4360.0,2017-10-06 15:49:00+00:00,301.70230912
4360.1,2017-10-06 15:50:00+00:00,301.70230912
4367.0,2017-10-06 15:51:00+00:00,301.84999947
4367.0,2017-10-06 15:52:00+00:00,301.84999947
4367.989999,2017-10-06 15:53:00+00:00,301.84999948
4367.789999,2017-10-06 15:54:00+00:00,302.001
4367.789999,2017-10-06 15:55:00+00:00,302.001
4365.1,2017-10-06 15:56:00+00:00,301.84999948
4365.0,2017-10-06 15:57:00+00:00,302.001
4360.0,2017-10-06 15:59:00+00:00,301.70230912
4359.99999998,2017-10-06 16:00:00+00:00,302.0
4366.39303158,2017-10-06 16:01:00+00:00,302.0
4368.999999,2017-10-06 16:02:00+00:00,302.001
4368.999999,2017-10-06 16:03:00+00:00,301.70230912
4360.95633,2017-10-06 16:06:00+00:00,302.001
4360.0,2017-10-06 16:07:00+00:00,301.70230912
4360.0,2017-10-06 16:09:00+00:00,302.0
4350.5,2017-10-06 16:10:00+00:00,302.001
4347.2,2017-10-06 16:11:00+00:00,302.001
4345.0,2017-10-06 16:12:00+00:00,302.001
4345.0,2017-10-06 16:13:00+00:00,302.5
4337.24858101,2017-10-06 16:15:00+00:00,301.70230912
4333.20040072,2017-10-06 16:18:00+00:00,301.70230912
4336.0,2017-10-06 16:19:00+00:00,301.70231
4349.07,2017-10-06 16:20:00+00:00,301.70231
4350.089999,2017-10-06 16:21:00+00:00,301.70231
4350.089999,2017-10-06 16:22:00+00:00,302.0
4350.0,2017-10-06 16:23:00+00:00,302.0
4336.04336,2017-10-06 16:24:00+00:00,302.0
4340.0,2017-10-06 16:25:00+00:00,301.70231
4349.89999998,2017-10-06 16:26:00+00:00,301.70231
4349.89999998,2017-10-06 16:27:00+00:00,301.70231
4350.0,2017-10-06 16:29:00+00:00,301.70230912
4348.0,2017-10-06 16:36:00+00:00,301.70230912
4360.95632,2017-10-06 16:37:00+00:00,301.75
4360.95632,2017-10-06 16:38:00+00:00,301.75
4355.0,2017-10-06 16:41:00+00:00,301.7469825
4350.0,2017-10-06 16:42:00+00:00,301.7469825
4355.0,2017-10-06 16:45:00+00:00,302.0
4355.0,2017-10-06 16:48:00+00:00,302.0
4360.95632998,2017-10-06 16:49:00+00:00,302.48989
4360.95632998,2017-10-06 16:50:00+00:00,302.394945
4350.201,2017-10-06 16:52:00+00:00,302.48989
4350.201,2017-10-06 16:54:00+00:00,302.48989
4340.0,2017-10-06 16:56:00+00:00,302.48989
4338.02168,2017-10-06 16:58:00+00:00,302.48989
4336.00100001,2017-10-06 16:59:00+00:00,303.5
4339.01084,2017-10-06 17:01:00+00:00,303.5
4339.01084,2017-10-06 17:03:00+00:00,303.33
4350.0,2017-10-06 17:04:00+00:00,303.23748624
4350.0,2017-10-06 17:05:00+00:00,302.95994499
4336.00100004,2017-10-06 17:06:00+00:00,302.95994493
4348.0,2017-10-06 17:10:00+00:00,302.58989
4350.0,2017-10-06 17:11:00+00:00,302.0
4348.0,2017-10-06 17:12:00+00:00,302.0
4345.0,2017-10-06 17:13:00+00:00,302.0
4345.0,2017-10-06 17:14:00+00:00,301.95
4345.0,2017-10-06 17:15:00+00:00,301.9
4336.00100001,2017-10-06 17:17:00+00:00,301.95
4326.0,2017-10-06 17:19:00+00:00,301.9
4330.0,2017-10-06 17:20:00+00:00,301.9
4326.0,2017-10-06 17:21:00+00:00,301.9
4323.0,2017-10-06 17:26:00+00:00,301.7898252
4325.0,2017-10-06 17:27:00+00:00,302.19999995
4321.12534,2017-10-06 17:28:00+00:00,301.74698252
4325.0,2017-10-06 17:29:00+00:00,301.70230912
4322.06,2017-10-06 17:31:00+00:00,301.67
4322.2,2017-10-06 17:32:00+00:00,301.67
4322.03,2017-10-06 17:33:00+00:00,301.67
4320.2775,2017-10-06 17:35:00+00:00,301.0
4321.00000001,2017-10-06 17:36:00+00:00,301.0
4321.0,2017-10-06 17:37:00+00:00,301.0
4322.06,2017-10-06 17:38:00+00:00,300.71
4322.06,2017-10-06 17:39:00+00:00,301.0
4322.06,2017-10-06 17:40:00+00:00,300.71
4325.0,2017-10-06 17:41:00+00:00,300.71
4325.0,2017-10-06 17:42:00+00:00,300.71
4322.25,2017-10-06 17:43:00+00:00,300.71
4323.25,2017-10-06 17:44:00+00:00,300.71
4325.0,2017-10-06 17:45:00+00:00,300.71
4322.0,2017-10-06 17:47:00+00:00,301.0
4325.2,2017-10-06 17:48:00+00:00,301.0
4325.2,2017-10-06 17:49:00+00:00,301.0
4334.9,2017-10-06 17:55:00+00:00,301.33
4334.9,2017-10-06 17:58:00+00:00,302.0
4326.00000003,2017-10-06 17:59:00+00:00,301.0
4325.00000002,2017-10-06 18:00:00+00:00,302.0
4336.0,2017-10-06 18:03:00+00:00,302.0
4336.0,2017-10-06 18:04:00+00:00,302.0
4336.0,2017-10-06 18:09:00+00:00,301.0
4337.0,2017-10-06 18:11:00+00:00,301.1
4342.0,2017-10-06 18:16:00+00:00,301.1
4340.0,2017-10-06 18:17:00+00:00,301.1
4340.0,2017-10-06 18:18:00+00:00,302.0
4341.0,2017-10-06 18:23:00+00:00,301.1
4345.00000001,2017-10-06 18:30:00+00:00,302.0
4346.00000001,2017-10-06 18:36:00+00:00,302.0
4349.0,2017-10-06 18:40:00+00:00,301.4
4342.0,2017-10-06 18:42:00+00:00,301.4
4347.5,2017-10-06 18:44:00+00:00,301.4
4350.0,2017-10-06 18:45:00+00:00,301.4
4350.0,2017-10-06 18:47:00+00:00,302.0
4338.1,2017-10-06 18:48:00+00:00,301.4
4348.0,2017-10-06 18:55:00+00:00,302.0
4348.0,2017-10-06 18:57:00+00:00,302.0
4338.1,2017-10-06 19:02:00+00:00,302.0
4343.0,2017-10-06 19:04:00+00:00,302.0
4349.0,2017-10-06 19:08:00+00:00,302.45
4349.0,2017-10-06 19:09:00+00:00,302.225
4342.0,2017-10-06 19:10:00+00:00,302.3575
4349.0,2017-10-06 19:11:00+00:00,302.225
4348.0,2017-10-06 19:14:00+00:00,302.29124999
4348.0,2017-10-06 19:15:00+00:00,302.49
4348.0,2017-10-06 19:16:00+00:00,302.0
4348.1,2017-10-06 19:17:00+00:00,302.0
4348.1,2017-10-06 19:18:00+00:00,302.0
4348.11,2017-10-06 19:19:00+00:00,302.0
4348.115,2017-10-06 19:20:00+00:00,301.4
4350.0,2017-10-06 19:29:00+00:00,301.7
4349.99999999,2017-10-06 19:30:00+00:00,301.4
4350.0,2017-10-06 19:34:00+00:00,302.0
4348.11,2017-10-06 19:37:00+00:00,304.99999999
4350.0,2017-10-06 19:40:00+00:00,304.75852013
4350.0,2017-10-06 19:41:00+00:00,304.74851978
4350.0,2017-10-06 19:42:00+00:00,304.24999943
4349.0,2017-10-06 19:43:00+00:00,304.24999939
4349.0,2017-10-06 19:46:00+00:00,303.98482617
4348.11,2017-10-06 19:49:00+00:00,301.775
4348.0,2017-10-06 19:50:00+00:00,301.775
4349.0,2017-10-06 19:51:00+00:00,301.7
4349.0,2017-10-06 19:56:00+00:00,301.71
4345.0,2017-10-06 20:00:00+00:00,301.7
4350.0,2017-10-06 20:01:00+00:00,301.7
4338.2,2017-10-06 20:02:00+00:00,301.7
4342.0,2017-10-06 20:05:00+00:00,301.7
4341.0,2017-10-06 20:08:00+00:00,301.71
4341.0,2017-10-06 20:11:00+00:00,301.71
4350.0,2017-10-06 20:19:00+00:00,303.8
4350.0,2017-10-06 20:20:00+00:00,303.8
4350.0,2017-10-06 20:23:00+00:00,303.0
4350.0,2017-10-06 20:25:00+00:00,303.0
4349.0,2017-10-06 20:28:00+00:00,303.2
4349.5,2017-10-06 20:29:00+00:00,303.2
4349.0,2017-10-06 20:30:00+00:00,304.015228
4349.0,2017-10-06 20:32:00+00:00,303.1
4350.0,2017-10-06 20:34:00+00:00,304.00006
4350.0,2017-10-06 20:35:00+00:00,304.93253696
4350.0,2017-10-06 20:37:00+00:00,303.9
4350.0,2017-10-06 20:38:00+00:00,304.3
4350.0,2017-10-06 20:39:00+00:00,304.3
4350.0,2017-10-06 20:42:00+00:00,304.93253696
4340.0,2017-10-06 20:45:00+00:00,305.0
4347.0,2017-10-06 20:46:00+00:00,305.9
4347.0,2017-10-06 20:47:00+00:00,305.0
4347.0,2017-10-06 20:48:00+00:00,305.01
4347.0,2017-10-06 20:49:00+00:00,306.0
4348.0,2017-10-06 20:50:00+00:00,305.0
4349.98,2017-10-06 20:51:00+00:00,306.0
4369.99999999,2017-10-06 20:52:00+00:00,306.0
4369.47999998,2017-10-06 20:53:00+00:00,306.0
4366.0,2017-10-06 20:54:00+00:00,306.00336153
4351.3,2017-10-06 20:55:00+00:00,306.0
4365.58633962,2017-10-06 20:56:00+00:00,306.25819308
4350.0,2017-10-06 20:57:00+00:00,306.25819308
4365.0,2017-10-06 20:58:00+00:00,306.0
4365.0,2017-10-06 20:59:00+00:00,306.25819307
4365.58633962,2017-10-06 21:00:00+00:00,306.0
4365.5,2017-10-06 21:01:00+00:00,304.42173826
4365.5,2017-10-06 21:02:00+00:00,304.5435252
4365.4778642,2017-10-06 21:03:00+00:00,304.5435252
4365.0,2017-10-06 21:05:00+00:00,305.0
4349.98,2017-10-06 21:06:00+00:00,305.0
4350.0,2017-10-06 21:08:00+00:00,306.0
4350.0,2017-10-06 21:10:00+00:00,304.505
4350.0,2017-10-06 21:12:00+00:00,306.0
4358.78934371,2017-10-06 21:13:00+00:00,306.25819436
4365.58633962,2017-10-06 21:14:00+00:00,305.99
4366.0,2017-10-06 21:15:00+00:00,305.99
4366.94316981,2017-10-06 21:17:00+00:00,306.0
4368.78934371,2017-10-06 21:18:00+00:00,306.0
4369.9778642,2017-10-06 21:20:00+00:00,306.0
4369.9889321,2017-10-06 21:21:00+00:00,306.0
4370.0,2017-10-06 21:22:00+00:00,305.99
4370.0,2017-10-06 21:23:00+00:00,306.0
4370.98,2017-10-06 21:24:00+00:00,306.0
4387.69615006,2017-10-06 21:25:00+00:00,306.0
4370.0,2017-10-06 21:28:00+00:00,306.125
4376.0,2017-10-06 21:29:00+00:00,306.12158203
4376.0,2017-10-06 21:30:00+00:00,306.125
4386.97786418,2017-10-06 21:31:00+00:00,306.95014777
4385.9178642,2017-10-06 21:32:00+00:00,307.1
4386.89999998,2017-10-06 21:33:00+00:00,307.98769997
4379.3389874,2017-10-06 21:35:00+00:00,307.98769998
4379.3389874,2017-10-06 21:36:00+00:00,308.2
4385.7689874,2017-10-06 21:37:00+00:00,308.25336
4385.7689874,2017-10-06 21:38:00+00:00,308.4
4385.4689874,2017-10-06 21:39:00+00:00,308.55
4386.7689874,2017-10-06 21:40:00+00:00,309.06288949
4385.9689874,2017-10-06 21:41:00+00:00,309.69999999
4386.89999998,2017-10-06 21:42:00+00:00,309.69999942
4387.0,2017-10-06 21:43:00+00:00,309.0
4386.89999998,2017-10-06 21:45:00+00:00,309.0
4386.28999999,2017-10-06 21:46:00+00:00,309.6
4386.28999999,2017-10-06 21:48:00+00:00,309.6
4378.29,2017-10-06 21:49:00+00:00,309.0
4378.29,2017-10-06 21:50:00+00:00,309.0
4378.29,2017-10-06 21:51:00+00:00,308.7784
4378.29,2017-10-06 21:52:00+00:00,308.55
4384.79999998,2017-10-06 21:53:00+00:00,308.56
4368.78934371,2017-10-06 21:54:00+00:00,308.55
4373.32766255,2017-10-06 21:55:00+00:00,308.55
4368.78934371,2017-10-06 21:56:00+00:00,308.5
4370.00436999,2017-10-06 21:58:00+00:00,308.5
4370.1043701,2017-10-06 22:00:00+00:00,308.20033729
4370.1043701,2017-10-06 22:02:00+00:00,308.5
4373.32766255,2017-10-06 22:03:00+00:00,308.5
4370.1,2017-10-06 22:04:00+00:00,308.3
4373.1,2017-10-06 22:05:00+00:00,308.5
4373.32766255,2017-10-06 22:06:00+00:00,309.0
4373.1,2017-10-06 22:07:00+00:00,308.3
4377.19300951,2017-10-06 22:08:00+00:00,309.0
4373.33,2017-10-06 22:09:00+00:00,309.0
4380.0,2017-10-06 22:10:00+00:00,309.0
4373.33,2017-10-06 22:12:00+00:00,308.3
4373.33,2017-10-06 22:13:00+00:00,308.3
4373.33,2017-10-06 22:14:00+00:00,309.0
4376.0,2017-10-06 22:16:00+00:00,309.1676459
4373.33,2017-10-06 22:17:00+00:00,309.1676459
4373.0,2017-10-06 22:18:00+00:00,309.1676459
4372.0,2017-10-06 22:20:00+00:00,309.1676459
4372.0,2017-10-06 22:23:00+00:00,309.14
4369.0,2017-10-06 22:25:00+00:00,308.97
4371.3,2017-10-06 22:26:00+00:00,308.15149998
4371.0,2017-10-06 22:27:00+00:00,308.8
4366.1,2017-10-06 22:28:00+00:00,308.79
4361.0,2017-10-06 22:29:00+00:00,308.0
4371.3,2017-10-06 22:30:00+00:00,308.32
4371.5,2017-10-06 22:31:00+00:00,307.98769997
4362.00000001,2017-10-06 22:32:00+00:00,308.0
4362.0000001,2017-10-06 22:33:00+00:00,308.3
4372.0,2017-10-06 22:34:00+00:00,308.8
4377.0,2017-10-06 22:37:00+00:00,308.7
4377.99,2017-10-06 22:41:00+00:00,308.7
4373.0,2017-10-06 22:42:00+00:00,308.8
4377.99,2017-10-06 22:43:00+00:00,308.9
4378.0,2017-10-06 22:44:00+00:00,309.167
4379.0,2017-10-06 22:45:00+00:00,309.67
4380.99999999,2017-10-06 22:47:00+00:00,309.67
4380.0,2017-10-06 22:49:00+00:00,309.66999999
4380.0,2017-10-06 22:50:00+00:00,309.8
4380.99999999,2017-10-06 22:51:00+00:00,309.66999999
4380.24999999,2017-10-06 22:52:00+00:00,309.8
4384.79999998,2017-10-06 22:53:00+00:00,309.989
4386.0,2017-10-06 22:55:00+00:00,309.989
4386.0,2017-10-06 22:56:00+00:00,309.8
4386.0,2017-10-06 22:57:00+00:00,310.0
4384.79999998,2017-10-06 22:58:00+00:00,309.8
4381.0,2017-10-06 23:01:00+00:00,309.8
4380.0,2017-10-06 23:02:00+00:00,309.999
4380.0,2017-10-06 23:03:00+00:00,309.999
4380.0,2017-10-06 23:05:00+00:00,310.0
4379.0,2017-10-06 23:06:00+00:00,310.0
4372.00102,2017-10-06 23:08:00+00:00,310.00336153
4372.00102,2017-10-06 23:09:00+00:00,310.23498283
4372.00102,2017-10-06 23:10:00+00:00,310.5
4372.00102,2017-10-06 23:11:00+00:00,311.2
4370.0,2017-10-06 23:12:00+00:00,311.29865
4364.73136,2017-10-06 23:14:00+00:00,311.2
4364.73136,2017-10-06 23:15:00+00:00,311.2
4364.73136,2017-10-06 23:16:00+00:00,311.29865
4367.36568,2017-10-06 23:17:00+00:00,311.385
4345.0,2017-10-07 07:22:00+00:00,307.78
4367.36568,2017-10-06 23:18:00+00:00,311.49297
4370.0,2017-10-06 23:19:00+00:00,311.42202461
4365.0,2017-10-06 23:20:00+00:00,311.42202461
4365.0,2017-10-06 23:21:00+00:00,311.3
4365.0,2017-10-06 23:22:00+00:00,311.00000001
4365.0,2017-10-06 23:23:00+00:00,311.0
4364.0,2017-10-06 23:25:00+00:00,310.23498283
4364.0,2017-10-06 23:26:00+00:00,309.999
4363.5,2017-10-06 23:27:00+00:00,309.999
4357.17532,2017-10-06 23:29:00+00:00,309.8
4364.5,2017-10-06 23:31:00+00:00,309.12000032
4365.0,2017-10-06 23:33:00+00:00,309.32000005
4364.0,2017-10-06 23:34:00+00:00,309.8
4360.0,2017-10-06 23:35:00+00:00,309.12000004
4364.0,2017-10-06 23:36:00+00:00,309.8
4363.41933553,2017-10-06 23:37:00+00:00,309.8
4364.0,2017-10-06 23:39:00+00:00,309.8
4365.0,2017-10-06 23:41:00+00:00,309.8
4365.0,2017-10-06 23:43:00+00:00,309.8
4371.0,2017-10-06 23:44:00+00:00,309.8
4372.00102,2017-10-06 23:45:00+00:00,310.1
4384.99,2017-10-06 23:46:00+00:00,310.23498283
4380.06,2017-10-06 23:50:00+00:00,310.26600638
4380.03,2017-10-06 23:51:00+00:00,310.88430001
4380.0,2017-10-06 23:52:00+00:00,311.0
4380.0,2017-10-06 23:53:00+00:00,311.25
4377.0,2017-10-06 23:54:00+00:00,311.5
4377.0,2017-10-06 23:56:00+00:00,312.0
4375.0,2017-10-06 23:57:00+00:00,312.0
4375.0,2017-10-06 23:58:00+00:00,312.0
4375.0,2017-10-06 23:59:00+00:00,312.5
4376.0,2017-10-07 00:00:00+00:00,312.51
4380.0,2017-10-07 00:01:00+00:00,313.1
4380.0,2017-10-07 00:02:00+00:00,313.001
4379.0,2017-10-07 00:03:00+00:00,313.099999
4375.0,2017-10-07 00:04:00+00:00,313.0
4380.0,2017-10-07 00:05:00+00:00,313.1
4375.2,2017-10-07 00:07:00+00:00,313.0
4375.2,2017-10-07 00:08:00+00:00,313.23498283
4375.2,2017-10-07 00:09:00+00:00,313.25
4375.20000001,2017-10-07 00:10:00+00:00,313.0
4380.0,2017-10-07 00:11:00+00:00,312.51000001
4375.20000001,2017-10-07 00:12:00+00:00,313.25
4380.0,2017-10-07 00:13:00+00:00,313.0
4379.99999999,2017-10-07 00:15:00+00:00,313.25
4375.20000001,2017-10-07 00:17:00+00:00,314.0
4375.2,2017-10-07 00:19:00+00:00,314.0264
4375.0,2017-10-07 00:20:00+00:00,313.5
4373.0,2017-10-07 00:21:00+00:00,313.5
4373.0,2017-10-07 00:23:00+00:00,313.5
4373.0,2017-10-07 00:24:00+00:00,313.5
4370.0,2017-10-07 00:25:00+00:00,313.45
4373.0,2017-10-07 00:26:00+00:00,313.45
4373.0,2017-10-07 00:28:00+00:00,314.39999925
4373.0,2017-10-07 00:29:00+00:00,314.39999925
4380.0,2017-10-07 00:30:00+00:00,314.39999991
4368.00000001,2017-10-07 00:32:00+00:00,313.14
4383.99999998,2017-10-07 00:33:00+00:00,313.14
4374.0,2017-10-07 00:35:00+00:00,313.0
4382.69868908,2017-10-07 00:36:00+00:00,313.0
4373.0,2017-10-07 00:38:00+00:00,313.0
4373.0,2017-10-07 00:39:00+00:00,313.0
4374.0,2017-10-07 00:40:00+00:00,312.51
4363.0,2017-10-07 00:42:00+00:00,312.0
4363.0,2017-10-07 00:44:00+00:00,311.0
4363.0,2017-10-07 00:45:00+00:00,311.0
4360.0,2017-10-07 00:46:00+00:00,311.0
4359.29692314,2017-10-07 00:47:00+00:00,311.0
4366.1,2017-10-07 00:49:00+00:00,311.8
4370.0,2017-10-07 00:50:00+00:00,311.0
4370.0,2017-10-07 00:52:00+00:00,311.0
4370.09255576,2017-10-07 00:53:00+00:00,310.68546413
4374.0,2017-10-07 00:54:00+00:00,310.68546413
4370.09255576,2017-10-07 00:56:00+00:00,310.68546415
4378.0,2017-10-07 00:58:00+00:00,311.0
4378.0,2017-10-07 00:59:00+00:00,311.0
4379.62969993,2017-10-07 01:01:00+00:00,310.99694405
4380.54102048,2017-10-07 01:02:00+00:00,310.69
4380.0,2017-10-07 01:05:00+00:00,310.8
4378.0,2017-10-07 01:06:00+00:00,311.0
4378.0,2017-10-07 01:10:00+00:00,310.68546416
4375.99,2017-10-07 01:11:00+00:00,310.68546415
4370.09255576,2017-10-07 01:12:00+00:00,310.68546415
4370.0,2017-10-07 01:13:00+00:00,311.0
4375.99,2017-10-07 01:14:00+00:00,310.6
4375.40911371,2017-10-07 01:16:00+00:00,310.49634712
4375.40911301,2017-10-07 01:18:00+00:00,310.49634712
4375.40911301,2017-10-07 01:19:00+00:00,310.6
4370.0,2017-10-07 01:20:00+00:00,310.49634712
4370.0,2017-10-07 01:21:00+00:00,310.49634712
4370.0,2017-10-07 01:22:00+00:00,310.49634712
4375.36524591,2017-10-07 01:24:00+00:00,310.34505352
4373.0,2017-10-07 01:25:00+00:00,310.34505352
4375.36524591,2017-10-07 01:26:00+00:00,310.19375991
4375.36524591,2017-10-07 01:27:00+00:00,310.0
4375.409,2017-10-07 01:28:00+00:00,309.8
4375.409,2017-10-07 01:29:00+00:00,309.0
4375.409,2017-10-07 01:30:00+00:00,309.0
